BoardName;Ticker;AnnualReportDate;CommitteeName;DirectorName;CommitteeRoleName;FunctionalExperience;BoardRole;BrdPosition;DirRoleStatus;BoardID;NED;DirectorID
AMERIPRISE FINANCIAL INC;AMP;01/12/2019;Audit;Ed Walter III;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Ed Walter III joined this role in 24 Apr 2019;667645;Yes;205948
AMERIPRISE FINANCIAL INC;AMP;01/12/2019;Audit;Brian Shea;Member;;Independent Director;Yes;Brian Shea joined this role in 01 Oct 2019;667645;Yes;1114115
WALLBRIDGE MINING CO LTD;WM;01/12/2019;Audit;W Holmes;Member;;Lead Independent Director;Yes;W Holmes joined this role in 01 Jan 2018;742530;Yes;370551
WALLBRIDGE MINING CO LTD;WM;01/12/2019;Audit;Michael Pesner;Chairman;;Independent Director;Yes;Michael Pesner joined this role in 28 Jan 2019;742530;Yes;1070351
WALLBRIDGE MINING CO LTD;WM;01/12/2019;Audit;Parviz Farsangi;Member;;Independent Director;Yes;Parviz Farsangi joined this role in 01 Jan 2018;742530;Yes;2173105
EXPEDIA GROUP INC (Expedia Inc prior to 03/2018);EXPE;01/12/2019;Audit;Skip Battle;Chairman / Financial Expert;;Independent Director;Yes;Skip Battle joined this role in 24 May 2006;770141;Yes;56707
EXPEDIA GROUP INC (Expedia Inc prior to 03/2018);EXPE;01/12/2019;Audit;Craig Jacobson;Member;;Independent Director;Yes;Craig Jacobson joined this role in 03 Dec 2019;770141;Yes;593509
EXPEDIA GROUP INC (Expedia Inc prior to 03/2018);EXPE;01/12/2019;Audit;Julie Whalen;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Julie Whalen joined this role in 05 Jun 2019;770141;Yes;1193158
VIACOM INC (De-listed 12/2019);VIAB;01/12/2019;Audit;Tom May;Financial Expert;;Independent Chairman;Yes;Tom May departed in 04 Dec 2019;787214;Yes;35069
VIACOM INC (De-listed 12/2019);VIA;01/12/2019;Audit;Tom May;Financial Expert;;Independent Chairman;Yes;Tom May departed in 04 Dec 2019;787214;Yes;35069
VIACOM INC (De-listed 12/2019);VIAB;01/12/2019;Audit;Judith McHale;Financial Expert;;Independent Director;Yes;Judith McHale departed in 04 Dec 2019;787214;Yes;48426
VIACOM INC (De-listed 12/2019);VIA;01/12/2019;Audit;Judith McHale;Financial Expert;;Independent Director;Yes;Judith McHale departed in 04 Dec 2019;787214;Yes;48426
VIACOM INC (De-listed 12/2019);VIAB;01/12/2019;Audit;Chuck Phillips Jr;Financial Expert;;Independent Director;Yes;Chuck Phillips Jr departed in 04 Dec 2019;787214;Yes;140261
VIACOM INC (De-listed 12/2019);VIA;01/12/2019;Audit;Chuck Phillips Jr;Financial Expert;;Independent Director;Yes;Chuck Phillips Jr departed in 04 Dec 2019;787214;Yes;140261
VIACOM INC (De-listed 12/2019);VIAB;01/12/2019;Audit;Ron Nelson;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Ron Nelson departed in 04 Dec 2019;787214;Yes;181541
VIACOM INC (De-listed 12/2019);VIA;01/12/2019;Audit;Ron Nelson;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Ron Nelson departed in 04 Dec 2019;787214;Yes;181541
VIACOM INC (De-listed 12/2019);VIAB;01/12/2019;Audit;Ron Nelson;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Ron Nelson departed in 04 Dec 2019;787214;Yes;181541
VIACOM INC (De-listed 12/2019);VIA;01/12/2019;Audit;Ron Nelson;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Ron Nelson departed in 04 Dec 2019;787214;Yes;181541
INTERCONTINENTAL EXCHANGE INC (IntercontinentalExchange Group Inc prior to 05/2014);ICE;01/12/2019;Audit;Judy Sprieser;Chairwoman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Judy Sprieser joined this role in 21 May 2010;815224;Yes;34925
INTERCONTINENTAL EXCHANGE INC (IntercontinentalExchange Group Inc prior to 05/2014);ICE;01/12/2019;Audit;Vincent Tese;Financial Expert;;Independent Director;Yes;Vincent Tese joined this role in 13 May 2016;815224;Yes;45541
INTERCONTINENTAL EXCHANGE INC (IntercontinentalExchange Group Inc prior to 05/2014);ICE;01/12/2019;Audit;Charlie Crisp;Member;;Independent Director;Yes;Charlie Crisp joined this role in 28 Feb 2011;815224;Yes;58646
INTERCONTINENTAL EXCHANGE INC (IntercontinentalExchange Group Inc prior to 05/2014);ICE;01/12/2019;Audit;Duriya Farooqui;Member;FD(1);Independent Director;Yes;Duriya Farooqui joined this role in 19 May 2017;815224;Yes;1792391
WESTERN UNION CO;WU;01/12/2019;Audit;Sol Trujillo;Member;;Independent Director;Yes;Sol Trujillo joined this role in 11 May 2017;840164;Yes;28207
WESTERN UNION CO;WU;01/12/2019;Audit;Betsy Holden;Member;;Independent Director;Yes;Betsy Holden joined this role in 11 May 2017;840164;Yes;33020
WESTERN UNION CO;WU;01/12/2019;Audit;Mike Miles Jr;Member;;Independent Director;Yes;Mike Miles Jr departed in 2019;840164;Yes;50266
WESTERN UNION CO;WU;01/12/2019;Audit;Marty Cole;Member;;Independent Director;Yes;Marty Cole joined this role in 16 Jul 2015;840164;Yes;447483
WESTERN UNION CO;WU;01/12/2019;Audit;Doctor Jan Siegmund;Member;;Independent Director;Yes;Doctor Jan Siegmund joined this role in 04 Dec 2019;840164;Yes;505054
WESTERN UNION CO;WU;01/12/2019;Audit;Doctor Richard Goodman;Chairman / Financial Expert;CFO(1);Independent Director;Yes;Doctor Richard Goodman joined this role in Feb 2012;840164;Yes;534461
WESTERN UNION CO;WU;01/12/2019;Audit;Doctor Richard Goodman;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Doctor Richard Goodman joined this role in Feb 2012;840164;Yes;534461
WESTERN UNION CO;WU;01/12/2019;Audit;Angela Sun;Member;;Independent Director;Yes;Angela Sun joined this role in 19 Jul 2018;840164;Yes;1391442
DUKE ENERGY CORP;DUK;01/12/2019;Audit;Carlos Saladrigas;Financial Expert;;Independent Director;Yes;Carlos Saladrigas joined this role in 05 May 2016;867887;Yes;48176
DUKE ENERGY CORP;DUK;01/12/2019;Audit;Ted Craver Jr;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Ted Craver Jr joined this role in 2017;867887;Yes;57976
DUKE ENERGY CORP;DUK;01/12/2019;Audit;Annette Clayton;Financial Expert;;Independent Director;Yes;Annette Clayton joined this role in 07 Jan 2019;867887;Yes;141943
DUKE ENERGY CORP;DUK;01/12/2019;Audit;Jim Hyler Jr;Financial Expert;CFO(2);Independent Director;Yes;Jim Hyler Jr departed in 02 May 2019;867887;Yes;182597
DUKE ENERGY CORP;DUK;01/12/2019;Audit;Rob Davis;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Rob Davis departed in 2019;867887;Yes;485800
DUKE ENERGY CORP;DUK;01/12/2019;Audit;Nick Fanandakis;Financial Expert;Executive VP/CFO(2);Independent Director;Yes;Nick Fanandakis joined this role in 26 Jun 2019;867887;Yes;598384
DUKE ENERGY CORP;DUK;01/12/2019;Audit;Bill Webster Jr;Financial Expert;;Independent Director;Yes;Bill Webster Jr joined this role in 02 May 2019;867887;Yes;1769739
FIRST SOLAR INC;FSLR;01/12/2019;Audit;Paul Stebbins;Member;;Independent Director;Yes;Paul Stebbins joined this role in 19 Dec 2006;897123;Yes;220180
FIRST SOLAR INC;FSLR;01/12/2019;Audit;R Kennedy;Member;;Independent Director;Yes;R Kennedy joined this role in 24 Sep 2007;897123;Yes;551585
FIRST SOLAR INC;FSLR;01/12/2019;Audit;Doctor Sharon Allen;Chairman / Financial Expert;;Independent Director;Yes;Doctor Sharon Allen joined this role in 20 May 2015;897123;Yes;997377
FIRST SOLAR INC;FSLR;01/12/2019;Audit;Rick Chapman;Member;CFO(1);Independent Director;Yes;Rick Chapman joined this role in 16 May 2018;897123;Yes;1198244
FIRST SOLAR INC;FSLR;01/12/2019;Audit;Molly Joseph;Member;;Independent Director;Yes;Molly Joseph joined this role in 05 Jun 2017;897123;Yes;1901548
BANK OF NEW YORK MELLON CORP (THE);BK;01/12/2019;Audit;Sam Scott III;Financial Expert;;Independent Director;Yes;Sam Scott III joined this role in 12 Apr 2016;945834;Yes;35330
BANK OF NEW YORK MELLON CORP (THE);BK;01/12/2019;Audit;Al Zollar;Member;;Independent Director;Yes;Al Zollar joined this role in 09 Apr 2019;945834;Yes;35496
BANK OF NEW YORK MELLON CORP (THE);BK;01/12/2019;Audit;Mark Nordenberg;Member;;Independent Director;Yes;Mark Nordenberg departed in 09 Apr 2019;945834;Yes;36729
BANK OF NEW YORK MELLON CORP (THE);BK;01/12/2019;Audit;Linda Cook;Member;;Independent Director;Yes;Linda Cook joined this role in 10 Apr 2018;945834;Yes;183651
BANK OF NEW YORK MELLON CORP (THE);BK;01/12/2019;Audit;Jen Morgan;Financial Expert;;Independent Director;Yes;Jen Morgan joined this role in 01 Dec 2016;945834;Yes;1124981
BANK OF NEW YORK MELLON CORP (THE);BK;01/12/2019;Audit;Joe Echevarria Jr;Chairman / Financial Expert;;Independent Chairman;Yes;Joe Echevarria Jr joined this role in 14 Apr 2015;945834;Yes;1258601
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;Mark Richards;Member;;Independent Director;Yes;Mark Richards departed in 16 May 2019;1013530;Yes;181257
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;Mark Richards;Member;;Independent Director;Yes;Mark Richards departed in 16 May 2019;1013530;Yes;181257
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;John Dwight;Financial Expert;;Independent Director;Yes;John Dwight joined this role in 16 May 2019;1013530;Yes;182216
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;John Dwight;Financial Expert;;Independent Director;Yes;John Dwight joined this role in 16 May 2019;1013530;Yes;182216
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;Janet Hansen;Financial Expert;CFO(1);Independent Director;Yes;Janet Hansen joined this role in 16 Apr 2007;1013530;Yes;606794
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;Janet Hansen;Financial Expert;CFO(1);Independent Director;Yes;Janet Hansen joined this role in 16 Apr 2007;1013530;Yes;606794
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;Janet Hansen;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Janet Hansen joined this role in 16 Apr 2007;1013530;Yes;606794
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;Janet Hansen;Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Janet Hansen joined this role in 16 Apr 2007;1013530;Yes;606794
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;Janet Hansen;Financial Expert;VP/CFO(1);Independent Director;Yes;Janet Hansen joined this role in 16 Apr 2007;1013530;Yes;606794
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;Janet Hansen;Financial Expert;VP/CFO(1);Independent Director;Yes;Janet Hansen joined this role in 16 Apr 2007;1013530;Yes;606794
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;George Carter;Financial Expert;;Lead Independent Director;Yes;George Carter joined this role in 16 May 2019;1013530;Yes;772455
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;George Carter;Financial Expert;;Lead Independent Director;Yes;George Carter joined this role in 16 May 2019;1013530;Yes;772455
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;Jerry Franklin;Financial Expert;;Independent Director;Yes;Jerry Franklin joined this role in 16 May 2019;1013530;Yes;772456
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;Jerry Franklin;Financial Expert;;Independent Director;Yes;Jerry Franklin joined this role in 16 May 2019;1013530;Yes;772456
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;Kevin Bottomley;Financial Expert;;Independent Director;Yes;Kevin Bottomley joined this role in 16 May 2019;1013530;Yes;801114
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;Kevin Bottomley;Financial Expert;;Independent Director;Yes;Kevin Bottomley joined this role in 16 May 2019;1013530;Yes;801114
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;Nancy McAllister;Financial Expert;;Independent Director;Yes;Nancy McAllister joined this role in 16 May 2019;1013530;Yes;1278965
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;Nancy McAllister;Financial Expert;;Independent Director;Yes;Nancy McAllister joined this role in 16 May 2019;1013530;Yes;1278965
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCTP;01/12/2019;Audit;Bill Cruger Jr;Chairman / Financial Expert;;Independent Director;Yes;Bill Cruger Jr joined this role in 20 Apr 2017;1013530;Yes;1349099
PEOPLE'S UNITED FINANCIAL INC (De-listed 04/2022);PBCT;01/12/2019;Audit;Bill Cruger Jr;Chairman / Financial Expert;;Independent Director;Yes;Bill Cruger Jr joined this role in 20 Apr 2017;1013530;Yes;1349099
PHILIP MORRIS INTERNATIONAL INC;PM;01/12/2019;Audit;Lucio Noto;Financial Expert;VP/CFO(1);Independent Director;Yes;Lucio Noto joined this role in 04 May 2016;1060044;Yes;32018
PHILIP MORRIS INTERNATIONAL INC;PM;01/12/2019;Audit;Stephen Wolf;Member;;Independent Director;Yes;Stephen Wolf joined this role in 28 Mar 2008;1060044;Yes;32712
PHILIP MORRIS INTERNATIONAL INC;PM;01/12/2019;Audit;Massimo Ferragamo;Member;;Independent Director;Yes;Massimo Ferragamo joined this role in 09 May 2018;1060044;Yes;50411
PHILIP MORRIS INTERNATIONAL INC;PM;01/12/2019;Audit;Werner Geissler;Member;;Independent Director;Yes;Werner Geissler joined this role in 06 May 2015;1060044;Yes;549233
PHILIP MORRIS INTERNATIONAL INC;PM;01/12/2019;Audit;Jun Makihara;Member;;Independent Director;Yes;Jun Makihara joined this role in 09 Sep 2014;1060044;Yes;552498
PHILIP MORRIS INTERNATIONAL INC;PM;01/12/2019;Audit;Jennifer Li;Chairwoman;CFO(3);Independent Director;Yes;Jennifer Li joined this role in 04 May 2016;1060044;Yes;605698
TWC ENTERPRISES LTD (ClubLink Enterprises Ltd prior to 06/2014);TWC;01/12/2019;Audit;Sam Pollock;Member;;Independent Director;Yes;Sam Pollock joined this role in 01 Jan 2013;1093544;Yes;330964
TWC ENTERPRISES LTD (ClubLink Enterprises Ltd prior to 06/2014);TWC;01/12/2019;Audit;Don Turple;Chairman;CFO(1);Independent Director;Yes;Don Turple joined this role in 15 May 2014;1093544;Yes;646972
TWC ENTERPRISES LTD (ClubLink Enterprises Ltd prior to 06/2014);TWC;01/12/2019;Audit;Angela Sahi;Member;;Director - SD;Yes;Angela Sahi joined this role in 09 May 2018;1093544;Yes;1128401
TWC ENTERPRISES LTD (ClubLink Enterprises Ltd prior to 06/2014);TWC;01/12/2019;Audit;John Lokker;Member;CFO(1);Independent Director;Yes;John Lokker joined this role in 15 May 2014;1093544;Yes;1461489
BELO SUN MINING CORP (Verena Minerals Corp prior to 07/2010);BSX;01/12/2019;Audit;Bruce Humphrey;Member;;Lead Independent Director;Yes;Bruce Humphrey joined this role in 07 Jun 2017;1264297;Yes;441968
BELO SUN MINING CORP (Verena Minerals Corp prior to 07/2010);BSX;01/12/2019;Audit;Denis Arsenault;Chairman;CFO(5);Independent Director;Yes;Denis Arsenault departed in 28 Jun 2019;1264297;Yes;647596
BELO SUN MINING CORP (Verena Minerals Corp prior to 07/2010);BSX;01/12/2019;Audit;Denis Arsenault;Chairman;VP/CFO(3);Independent Director;Yes;Denis Arsenault departed in 28 Jun 2019;1264297;Yes;647596
BELO SUN MINING CORP (Verena Minerals Corp prior to 07/2010);BSX;01/12/2019;Audit;Ambassador Sergio Marchi;Member;;Independent Director;Yes;Ambassador Sergio Marchi joined this role in 28 Jun 2019;1264297;Yes;1330413
BELO SUN MINING CORP (Verena Minerals Corp prior to 07/2010);BSX;01/12/2019;Audit;Carol Fries;Chairman;;Independent Corporate Director;Yes;Carol Fries joined this role in 28 Jun 2019;1264297;Yes;1456477
BELO SUN MINING CORP (Verena Minerals Corp prior to 07/2010);BSX;01/12/2019;Audit;Bill Clarke;Member;;Lead Independent Director;Yes;Bill Clarke departed in 28 Jun 2019;1264297;Yes;1659466
MINCO CAPITAL CORP (Minco Gold Corp prior to 02/2019);MMM;01/12/2019;Audit;Malcolm Clay;Chairman;;Independent Director;Yes;Malcolm Clay joined this role in 01 Jan 2012;1336232;Yes;627905
MINCO CAPITAL CORP (Minco Gold Corp prior to 02/2019);MMM;01/12/2019;Audit;Robert Callander;Member;;Lead Independent Director;Yes;Robert Callander joined this role in 01 Jan 2012;1336232;Yes;842950
MINCO CAPITAL CORP (Minco Gold Corp prior to 02/2019);MMM;01/12/2019;Audit;Doctor Michael Doggett;Member;;Independent Director;Yes;Doctor Michael Doggett joined this role in 01 Jan 2012;1336232;Yes;842952
ARENA MINERALS INC (Antofagasta Gold Inc prior to 12/2013) (De-listed 04/2023);AN;01/12/2019;Audit;Peter Damouni;Chairman;;Independent Director;Yes;Peter Damouni joined this role in May 2019;1579542;Yes;1251367
ARENA MINERALS INC (Antofagasta Gold Inc prior to 12/2013) (De-listed 04/2023);AN;01/12/2019;Audit;Will Randall;Member;;President/CEO;Yes;Will Randall joined this role in 28 Nov 2018;1579542;No;1846520
ARENA MINERALS INC (Antofagasta Gold Inc prior to 12/2013) (De-listed 04/2023);AN;01/12/2019;Audit;Dan Bruno;Chairman;;Vice Chairman (Executive);Yes;Dan Bruno departed in 01 May 2019;1579542;No;1846524
ARENA MINERALS INC (Antofagasta Gold Inc prior to 12/2013) (De-listed 04/2023);AN;01/12/2019;Audit;Jorge Vazquez;Member;;Independent Director;Yes;Jorge Vazquez joined this role in 03 Apr 2018;1579542;Yes;2002238
COLOURED TIES CAPITAL INC (Growmax Resources Corp prior to 11/2021);TIE;01/12/2019;Audit;Ron Ho;Chairman;CFO(1);Independent Director;Yes;Ron Ho departed in 28 Mar 2019;1605611;Yes;832114
COLOURED TIES CAPITAL INC (Growmax Resources Corp prior to 11/2021);TIE;01/12/2019;Audit;Shri Rakesh Kapur;Member;;Independent Director;Yes;Shri Rakesh Kapur departed in 28 Mar 2019;1605611;Yes;1363958
COLOURED TIES CAPITAL INC (Growmax Resources Corp prior to 11/2021);TIE;01/12/2019;Audit;Michael Sadhra;Chairman;CFO(7);Independent Director;Yes;Michael Sadhra joined this role in 08 Mar 2019;1605611;Yes;1804737
COLOURED TIES CAPITAL INC (Growmax Resources Corp prior to 11/2021);TIE;01/12/2019;Audit;Steven Paxton;Member;;Independent Director;Yes;Steven Paxton departed in 28 Mar 2019;1605611;Yes;1898304
COLOURED TIES CAPITAL INC (Growmax Resources Corp prior to 11/2021);TIE;01/12/2019;Audit;Kal Malhi;Member;;Chairman/CEO;Yes;Kal Malhi joined this role in 08 Mar 2019;1605611;No;2133948
COLOURED TIES CAPITAL INC (Growmax Resources Corp prior to 11/2021);TIE;01/12/2019;Audit;Kal Malhi;Member;;Director - SD;Yes;Kal Malhi joined this role in 08 Mar 2019;1605611;Yes;2133948
COLOURED TIES CAPITAL INC (Growmax Resources Corp prior to 11/2021);TIE;01/12/2019;Audit;Alfred Wong;Member;;President;Yes;Alfred Wong departed in 06 Sep 2019;1605611;No;2155573
COLOURED TIES CAPITAL INC (Growmax Resources Corp prior to 11/2021);TIE;01/12/2019;Audit;Alfred Wong;Member;;Director - SD;Yes;Alfred Wong departed in 06 Sep 2019;1605611;Yes;2155573
COLOURED TIES CAPITAL INC (Growmax Resources Corp prior to 11/2021);TIE;01/12/2019;Audit;Bala Udumala;Member;;Independent Director;Yes;Bala Udumala joined this role in 08 Mar 2019;1605611;Yes;2155578
ENERFLEX LTD;EFX;01/12/2019;Audit;Kevin Reinhart;Chairman;Executive VP/CFO(1);Independent Director;Yes;Kevin Reinhart joined this role in 17 May 2017;1630130;Yes;338066
ENERFLEX LTD;EFX;01/12/2019;Audit;Helen Wesley;Member;;Independent Director;Yes;Helen Wesley joined this role in 30 Jun 2013;1630130;Yes;888699
ENERFLEX LTD;EFX;01/12/2019;Audit;Mike Weill;Member;;Independent Director;Yes;Mike Weill joined this role in 03 Jun 2011;1630130;Yes;1207317
ENERFLEX LTD;EFX;01/12/2019;Audit;Maureen Cormier-Jackson;Member;;Independent Director;Yes;Maureen Cormier-Jackson joined this role in 17 May 2017;1630130;Yes;1687305
QEP RESOURCES INC (De-listed 03/2021);QEP;01/12/2019;Audit;Bob Heinemann;Financial Expert;;Independent Director;Yes;Bob Heinemann joined this role in 30 Jan 2014;1644955;Yes;46651
QEP RESOURCES INC (De-listed 03/2021);QEP;01/12/2019;Audit;Phillips Baker Jr;Financial Expert;VP/CFO(3);Independent Director;Yes;Phillips Baker Jr joined this role in 17 May 2016;1644955;Yes;200987
QEP RESOURCES INC (De-listed 03/2021);QEP;01/12/2019;Audit;Bill Scoggins;Financial Expert;;Independent Director;Yes;Bill Scoggins joined this role in 14 May 2019;1644955;Yes;310456
