BoardName;AnnualReportDate;CommitteeName;DirectorName;CommitteeRoleName;FunctionalExperience;BoardRole;BrdPosition;DirRoleStatus;BoardID;NED;DirectorID;Ticker
STERICYCLE INC;01/12/2019;Audit;Kay Priestly;Financial Expert;CFO(1);Independent Director;Yes;Kay Priestly joined this role in 13 Sep 2018;29200;Yes;490002;SRCL
STERICYCLE INC;01/12/2019;Nominating and Governance;Jesse Hackney Jr;Member;CEO(2);Independent Director;Yes;Jesse Hackney Jr joined this role in 24 Apr 2019;29200;Yes;533063;SRCL
STERICYCLE INC;01/12/2019;Nominating and Governance;Jesse Hackney Jr;Member;President/CEO(1);Independent Director;Yes;Jesse Hackney Jr joined this role in 24 Apr 2019;29200;Yes;533063;SRCL
STERICYCLE INC;01/12/2019;Compensation;Thomas Chen;Member;;Independent Director;Yes;Thomas Chen joined this role in 23 May 2018;29200;Yes;536264;SRCL
STERICYCLE INC;01/12/2019;Nominating and Governance;Thomas Chen;Member;;Independent Director;Yes;Thomas Chen joined this role in 25 May 2016;29200;Yes;536264;SRCL
STERICYCLE INC;01/12/2019;Audit;Steve Hooley;Member;;Independent Director;Yes;Steve Hooley joined this role in 22 May 2019;29200;Yes;852188;SRCL
STERICYCLE INC;01/12/2019;Compensation;Steve Hooley;Member;;Independent Director;Yes;Steve Hooley joined this role in 24 Apr 2019;29200;Yes;852188;SRCL
STERICYCLE INC;01/12/2019;Operational Safety and Environmental;Steve Hooley;Member;;Independent Director;Yes;Steve Hooley joined this role in 22 May 2019;29200;Yes;852188;SRCL
STERICYCLE INC;01/12/2019;Operations & Safety;Cindy Miller;Chairman;;President/CEO;Yes;Cindy Miller joined this role in 22 May 2019;29200;No;1301860;SRCL
STERICYCLE INC;01/12/2019;Compensation;Lynn Bleil;Member;;Independent Director;Yes;Lynn Bleil joined this role in 25 May 2016;29200;Yes;1381493;SRCL
STERICYCLE INC;01/12/2019;Nominating and Governance;Lynn Bleil;Chair;;Independent Director;Yes;Lynn Bleil joined this role in 25 May 2016;29200;Yes;1381493;SRCL
SOUTHWESTERN ENERGY CO;01/12/2019;Audit;Jon Marshall;Financial Expert;;Independent Director;Yes;Jon Marshall departed in Mar 2019;29260;Yes;142127;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Compensation;Jon Marshall;Member;;Independent Director;Yes;Jon Marshall joined this role in 23 May 2017;29260;Yes;142127;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Corporate Responsibility Environment Health and Safety;Jon Marshall;Chairman;;Independent Director;Yes;Jon Marshall joined this role in 21 May 2019;29260;Yes;142127;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Nominating and Governance;Greg Kerley;Member;;Independent Director;Yes;Greg Kerley joined this role in Jul 2016;29260;Yes;271388;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Corporate Responsibility Environment Health and Safety;Greg Kerley;Member;;Independent Director;Yes;Greg Kerley joined this role in Feb 2015;29260;Yes;271388;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Audit;Terry Rathert;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;Terry Rathert departed in 21 May 2019;29260;Yes;326792;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Compensation;Terry Rathert;Member;;Independent Director;Yes;Terry Rathert departed in 21 May 2019;29260;Yes;326792;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Corporate Responsibility Environment Health and Safety;Gary Luquette;Chairman;;Independent Director;Yes;Gary Luquette departed in 21 May 2019;29260;Yes;485619;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Compensation;John Gass;Chairman;;Independent Director;Yes;John Gass joined this role in 17 May 2016;29260;Yes;534183;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Corporate Responsibility Environment Health and Safety;John Gass;Member;;Independent Director;Yes;John Gass joined this role in Aug 2017;29260;Yes;534183;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Audit;Patrick Prevost;Chairman / Financial Expert;;Independent Director;Yes;Patrick Prevost joined this role in 21 May 2019;29260;Yes;593465;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Nominating and Governance;Patrick Prevost;Member;Chairman(1);Independent Director;Yes;Patrick Prevost joined this role in Feb 2018;29260;Yes;593465;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Nominating and Governance;Patrick Prevost;Member;President/CEO(1);Independent Director;Yes;Patrick Prevost joined this role in Feb 2018;29260;Yes;593465;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Audit;Doctor Anne Taylor;Member;;Independent Director;Yes;Doctor Anne Taylor joined this role in Feb 2019;29260;Yes;995626;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Compensation;Doctor Anne Taylor;Member;;Independent Director;Yes;Doctor Anne Taylor joined this role in 28 Sep 2018;29260;Yes;995626;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Audit;Cathy Kehr;Financial Expert;;Independent Chairman;Yes;Cathy Kehr joined this role in 28 Mar 2014;29260;Yes;1122436;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Nominating and Governance;Cathy Kehr;Chairman;Independent Chairman(1);Independent Chairman;Yes;Cathy Kehr joined this role in 15 Jul 2011;29260;Yes;1122436;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Audit;Denis Walsh III;Financial Expert;;Independent Director;Yes;Denis Walsh III joined this role in Aug 2019;29260;Yes;2185135;SWN
SOUTHWESTERN ENERGY CO;01/12/2019;Compensation;Denis Walsh III;Member;;Independent Director;Yes;Denis Walsh III joined this role in Aug 2019;29260;Yes;2185135;SWN
STRYKER CORP;01/12/2019;Compensation;Doctor Roch Doliveux;Chairman;;Independent Director;Yes;Doctor Roch Doliveux joined this role in 07 Sep 2016;29405;Yes;34294;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Doctor Roch Doliveux;Member;CEO(2);Independent Director;Yes;Doctor Roch Doliveux joined this role in 27 Oct 2010;29405;Yes;34294;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Doctor Roch Doliveux;Member;Chairman(2);Independent Director;Yes;Doctor Roch Doliveux joined this role in 27 Oct 2010;29405;Yes;34294;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Doctor Roch Doliveux;Member;Vice Chairman(1);Independent Director;Yes;Doctor Roch Doliveux joined this role in 27 Oct 2010;29405;Yes;34294;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Ronda Stryker;Member;Vice Chairman(1);Independent Director;Yes;Ronda Stryker joined this role in 25 Apr 2007;29405;Yes;35758;SYK
STRYKER CORP;01/12/2019;Compensation;Louise Francesconi;Member;;Independent Director;Yes;Louise Francesconi joined this role in 22 Apr 2014;29405;Yes;45836;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Louise Francesconi;Member;;Independent Director;Yes;Louise Francesconi joined this role in 01 May 2019;29405;Yes;45836;SYK
STRYKER CORP;01/12/2019;Compensation;Professor Doctor Srikant Datar;Member;;Independent Director;Yes;Professor Doctor Srikant Datar joined this role in 07 Sep 2016;29405;Yes;183813;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Professor Doctor Srikant Datar;Member;;Independent Director;Yes;Professor Doctor Srikant Datar joined this role in 07 Sep 2016;29405;Yes;183813;SYK
STRYKER CORP;01/12/2019;Audit;Mary Brainerd;Financial Expert;;Independent Director;Yes;Mary Brainerd joined this role in 02 May 2018;29405;Yes;341757;SYK
STRYKER CORP;01/12/2019;Compensation;Sheri McCoy;Member;;Independent Director;Yes;Sheri McCoy joined this role in 02 May 2018;29405;Yes;590653;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Sheri McCoy;Chairman;CEO(2);Independent Director;Yes;Sheri McCoy joined this role in 01 May 2019;29405;Yes;590653;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Sheri McCoy;Chairman;Chairwoman(2);Independent Director;Yes;Sheri McCoy joined this role in 01 May 2019;29405;Yes;590653;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Sheri McCoy;Chairman;Group Chairman(4);Independent Director;Yes;Sheri McCoy joined this role in 01 May 2019;29405;Yes;590653;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Sheri McCoy;Chairman;Independent Chairman(1);Independent Director;Yes;Sheri McCoy joined this role in 01 May 2019;29405;Yes;590653;SYK
STRYKER CORP;01/12/2019;Governance and Nominating;Sheri McCoy;Chairman;Vice Chairman(1);Independent Director;Yes;Sheri McCoy joined this role in 01 May 2019;29405;Yes;590653;SYK
STRYKER CORP;01/12/2019;Audit;Rajeev Suri;Member;;Independent Director;Yes;Rajeev Suri joined this role in 02 May 2018;29405;Yes;1014345;SYK
STRYKER CORP;01/12/2019;Audit;Andy Silvernail;Chair/Financial Expert;;Independent Director;Yes;Andy Silvernail joined this role in 03 May 2017;29405;Yes;1074210;SYK
STRYKER CORP;01/12/2019;Audit;Allan Golston;Financial Expert;;Lead Independent Director;Yes;Allan Golston joined this role in 03 May 2017;29405;Yes;1094556;SYK
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Robert Wiseman;Member;CEO(1);Independent Director;Yes;Robert Wiseman departed in 08 May 2019;29462;Yes;8058;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Robert Wiseman;Member;Chairman (Executive)(1);Independent Director;Yes;Robert Wiseman departed in 08 May 2019;29462;Yes;8058;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Robert Wiseman;Member;Chairman(2);Independent Director;Yes;Robert Wiseman departed in 08 May 2019;29462;Yes;8058;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Audit;Duke Hill;Financial Expert;;Independent Director;Yes;Duke Hill departed in 13 Nov 2019;29462;Yes;35779;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Duke Hill;Chairwoman;;Independent Director;Yes;Duke Hill departed in 13 Nov 2019;29462;Yes;35779;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Executive;Ralph Scozzafava;Chairman;;CEO;Yes;Ralph Scozzafava departed in 29 Jul 2019;29462;No;44011;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Executive;John Muse;Member;;Independent Director;Yes;John Muse departed in 13 Nov 2019;29462;Yes;60461;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Compensation;John Muse;Member;;Independent Director;Yes;John Muse departed in 13 Nov 2019;29462;Yes;60461;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Executive;Jim Turner;Member;;Independent Chairman;Yes;Jim Turner departed in 13 Nov 2019;29462;Yes;60466;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Compensation;Jim Turner;Chairman;;Independent Chairman;Yes;Jim Turner departed in 13 Nov 2019;29462;Yes;60466;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Jim Turner;Member;CEO(1);Independent Chairman;Yes;Jim Turner departed in 13 Nov 2019;29462;Yes;60466;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Jim Turner;Member;Chairman(2);Independent Chairman;Yes;Jim Turner departed in 13 Nov 2019;29462;Yes;60466;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Jim Turner;Member;Chairman/CEO(1);Independent Chairman;Yes;Jim Turner departed in 13 Nov 2019;29462;Yes;60466;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Jim Turner;Member;Chairman/President/CEO(2);Independent Chairman;Yes;Jim Turner departed in 13 Nov 2019;29462;Yes;60466;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Jim Turner;Member;Independent Chairman(2);Independent Chairman;Yes;Jim Turner departed in 13 Nov 2019;29462;Yes;60466;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Jim Turner;Member;President/CEO(1);Independent Chairman;Yes;Jim Turner departed in 13 Nov 2019;29462;Yes;60466;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;Jim Turner;Member;Vice Chairman(1);Independent Chairman;Yes;Jim Turner departed in 13 Nov 2019;29462;Yes;60466;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Audit;B Owens;Chairman / Financial Expert;CFO(1);Independent Director;Yes;B Owens departed in 13 Nov 2019;29462;Yes;454110;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Audit;B Owens;Chairman / Financial Expert;Executive VP/CFO(1);Independent Director;Yes;B Owens departed in 13 Nov 2019;29462;Yes;454110;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Nominating and Corporate Governance;B Owens;Member;President/CEO(1);Independent Director;Yes;B Owens departed in 13 Nov 2019;29462;Yes;454110;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Audit;Helen McCluskey;Financial Expert;;Independent Director;Yes;Helen McCluskey departed in 13 Nov 2019;29462;Yes;495631;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Compensation;Helen McCluskey;Member;;Independent Director;Yes;Helen McCluskey departed in 13 Nov 2019;29462;Yes;495631;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Audit;James Mailloux;Financial Expert;;Independent Director;Yes;James Mailloux departed in 13 Nov 2019;29462;Yes;889102;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Compensation;James Mailloux;Member;;Independent Director;Yes;James Mailloux departed in 13 Nov 2019;29462;Yes;889102;DF
DEAN FOODS CO (Suiza Foods prior to 12/2001) (De-listed 11/2019);01/11/2019;Executive;Eric Beringause;Chairman;;President/CEO;Yes;Eric Beringause departed in 13 Nov 2019;29462;No;1542386;DF
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Compensation;Doug Ivester;Member;;Independent Director;Yes;Doug Ivester departed in 23 Apr 2019;29586;Yes;32573;STI
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Compensation;Doug Ivester;Member;;Independent Director;Yes;Doug Ivester departed in 23 Apr 2019;29586;Yes;32573;STI.PRECL
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Compensation;Doug Ivester;Member;;Independent Director;Yes;Doug Ivester departed in 23 Apr 2019;29586;Yes;32573;STI.PRA
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;Doug Ivester;Member;Chairman/CEO(1);Independent Director;Yes;Doug Ivester departed in 23 Apr 2019;29586;Yes;32573;STI
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;Doug Ivester;Member;Chairman/CEO(1);Independent Director;Yes;Doug Ivester departed in 23 Apr 2019;29586;Yes;32573;STI.PRECL
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;Doug Ivester;Member;Chairman/CEO(1);Independent Director;Yes;Doug Ivester departed in 23 Apr 2019;29586;Yes;32573;STI.PRA
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Executive;Doug Ivester;Member;;Independent Director;Yes;Doug Ivester departed in 23 Apr 2019;29586;Yes;32573;STI
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Executive;Doug Ivester;Member;;Independent Director;Yes;Doug Ivester departed in 23 Apr 2019;29586;Yes;32573;STI.PRECL
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Executive;Doug Ivester;Member;;Independent Director;Yes;Doug Ivester departed in 23 Apr 2019;29586;Yes;32573;STI.PRA
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;Chairman(2);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;Chairman(2);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI.PRECL
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;Chairman(2);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI.PRA
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;Chairman/CEO(2);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;Chairman/CEO(2);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI.PRECL
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;Chairman/CEO(2);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI.PRA
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;Chairman/President/CEO(1);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;Chairman/President/CEO(1);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI.PRECL
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;Chairman/President/CEO(1);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI.PRA
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;President/CEO(2);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;President/CEO(2);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI.PRECL
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Governance and Nominating;David Ratcliffe;Chairman;President/CEO(2);Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI.PRA
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Compensation;David Ratcliffe;Member;;Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI
SUNTRUST BANKS INC (De-listed 12/2019);01/12/2019;Compensation;David Ratcliffe;Member;;Lead Independent Director;Yes;David Ratcliffe departed in 06 Dec 2019;29586;Yes;36610;STI.PRECL
